"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1600000US0630476","Goshen CDP, California","4895","1058","1297","573","663","238","0","14","0","14","70","71","0","14","352","547","212","188","0","14","212","188","3598","871","1038","760","0","14","0","14","35","55","0","14","1736","603","789","433","783","431","6","16",
"1600000US0630560","Graeagle CDP, California","532","209","523","208","523","208","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","15","0","14","0","14","0","14","0","14","0","14","9","15","0","14","0","14","0","14",
"1600000US0630658","Grand Terrace city, California","13069","31","6085","666","4302","700","551","335","0","21","568","227","198","248","0","21","466","294","59","98","407","260","6984","667","1961","524","104","161","110","118","9","15","0","21","3319","708","1481","517","1267","479","214","199",
"1600000US0630686","Grangeville CDP, California","190","117","158","110","158","110","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","32","41","8","14","0","14","0","14","0","14","0","14","0","14","24","38","24","38","0","14",
"1600000US0630693","Granite Bay CDP, California","21378","1169","19388","1153","15770","1208","425","381","17","28","2159","499","0","25","118","100","899","302","236","164","663","258","1990","355","786","325","0","25","5","10","19","31","18","31","339","233","823","320","761","309","62","68",
"1600000US0630703","Granite Hills CDP, California","3867","992","3157","884","2853","838","101","147","0","14","40","58","0","14","15","24","148","163","0","14","148","163","710","284","81","125","0","14","0","14","0","14","0","14","130","128","499","223","466","223","33","24",
"1600000US0630714","Graniteville CDP, California","15","24","7","11","7","11","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","8","14","8","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0630798","Grass Valley city, California","14126","65","12901","375","11230","573","56","73","25","27","237","163","0","21","161","192","1192","397","442","271","750","258","1225","360","642","296","0","21","7","16","25","77","0","21","288","247","263","154","150","78","113","137",
"1600000US0630812","Graton CDP, California","1819","537","1238","293","1142","281","20","32","0","14","17","24","7","11","0","14","52","44","28","30","24","29","581","521","0","14","0","14","45","71","0","14","0","14","491","515","45","51","32","33","13","21",
"1600000US0630882","Grayson CDP, California","1164","488","36","39","18","27","18","29","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1128","487","207","205","0","14","10","17","0","14","0","14","171","144","740","454","680","444","60","81",
"1600000US0630900","Greeley Hill CDP, California","997","353","987","349","964","347","0","14","14","26","0","14","0","14","0","14","9","16","0","14","9","16","10","17","10","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0630938","Greenacres CDP, California","4566","762","2824","487","2649","498","29","50","0","14","23","16","0","14","0","14","123","92","89","86","34","37","1742","531","410","203","0","14","43","51","17","30","0","14","284","170","988","454","854","431","134","89",
"1600000US0630944","Green Acres CDP, California","3226","1683","743","437","560","403","39","61","16","25","61","107","56","98","0","14","11","17","0","14","11","17","2483","1643","772","509","0","14","0","14","0","14","0","14","1654","1567","57","70","31","46","26","50",
"1600000US0630987","Greenfield CDP, California","4399","1158","905","451","511","346","200","229","0","14","53","84","0","14","0","14","141","92","20","34","121","87","3494","1167","1230","1094","0","14","60","109","0","14","0","14","1575","871","629","408","507","352","122","145",
"1600000US0630994","Greenfield city, California","19759","36","1037","254","437","151","155","123","0","21","213","119","0","21","14","26","218","147","20","30","198","143","18722","252","2512","842","55","50","136","144","0","21","0","21","13718","1064","2301","780","2196","765","105","89",
"1600000US0631029","Greenhorn CDP, California","188","114","188","114","179","111","0","14","0","14","0","14","0","14","0","14","9","14","9","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0631092","Green Valley CDP (Los Angeles County), California","808","174","723","149","701","149","0","14","0","14","4","6","0","14","0","14","18","25","0","14","18","25","85","67","57","59","0","14","0","14","0","14","0","14","21","30","7","11","7","11","0","14",
"1600000US0631099","Green Valley CDP (Solano County), California","1443","366","1228","354","1070","324","16","25","0","14","73","91","23","35","0","14","46","50","0","14","46","50","215","139","92","84","0","14","0","14","0","14","0","14","25","30","98","107","98","107","0","14",
"1600000US0631134","Greenview CDP, California","46","48","46","48","46","48","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0631162","Greenville CDP, California","387","208","372","210","354","208","2","5","0","14","0","14","0","14","0","14","16","23","0","14","16","23","15","25","0","14","0","14","0","14","0","14","0","14","0","14","15","25","15","25","0","14",
"1600000US0631246","Grenada CDP, California","231","120","225","119","184","108","15","23","0","14","0","14","0","14","0","14","26","30","0","14","26","30","6","9","6","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0631260","Gridley city, California","7372","61","4428","626","4044","661","5","8","92","128","64","67","0","19","3","12","220","139","0","19","220","139","2944","620","993","426","0","19","23","31","11","16","0","19","1225","476","692","317","615","304","77","87",
"1600000US0631288","Grimes CDP, California","371","249","180","133","102","94","0","14","0","14","0","14","0","14","0","14","78","51","0","14","78","51","191","210","74","113","0","14","0","14","0","14","0","14","117","175","0","14","0","14","0","14",
"1600000US0631302","Grizzly Flats CDP, California","1387","727","1354","726","1221","718","26","44","0","14","0","14","0","14","0","14","107","143","82","136","25","50","33","46","17","22","0","14","0","14","0","14","0","14","16","25","0","14","0","14","0","14",
"1600000US0631372","Groveland CDP, California","644","223","634","228","559","202","0","14","12","21","0","14","0","14","0","14","63","63","0","14","63","63","10","16","0","14","0","14","0","14","0","14","0","14","10","16","0","14","0","14","0","14",
"1600000US0631393","Grover Beach city, California","12687","25","7875","786","6993","802","133","103","13","21","265","135","48","69","68","86","355","196","65","57","290","182","4812","781","1303","455","0","21","136","87","0","21","0","21","859","395","2514","679","2342","688","172","158",
"1600000US0631414","Guadalupe city, California","8422","23","937","312","609","228","0","19","0","19","230","136","0","19","0","19","98","96","0","19","98","96","7485","307","1587","478","2","15","319","246","0","19","0","19","2322","680","3255","740","3124","735","131","195",
"1600000US0631470","Guerneville CDP, California","4522","465","3781","412","3386","382","5","8","16","24","58","57","0","14","9","14","307","166","79","108","228","126","741","242","231","157","0","14","51","55","0","14","0","14","181","104","278","146","220","136","58","96",
"1600000US0631540","Guinda CDP, California","262","165","234","159","144","118","0","14","0","14","0","14","0","14","49","81","41","64","41","64","0","14","28","43","28","43","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0631568","Gustine city, California","6118","17","2114","554","1891","522","23","32","0","19","97","122","0","19","0","19","103","104","75","96","28","38","4004","553","1179","717","0","19","227","281","64","98","0","19","2074","732","460","385","424","376","36","68",
"1600000US0631596","Hacienda Heights CDP, California","54956","2159","31358","1654","6735","740","491","292","94","63","22785","1420","141","154","100","98","1012","438","212","141","800","414","23598","1512","5760","959","28","33","320","186","200","125","11","19","11724","1591","5555","1021","4638","830","917","427",
"1600000US0631708","Half Moon Bay city, California","11454","51","8103","596","6947","620","47","38","0","21","457","268","0","21","0","21","652","336","62","74","590","308","3351","604","615","274","49","76","0","21","0","21","0","21","1057","405","1630","567","1569","565","61","56",
"1600000US0631883","Hamilton Branch CDP, California","504","149","476","139","400","130","0","14","0","14","0","14","0","14","0","14","76","68","6","11","70","65","28","35","8","13","0","14","0","14","0","14","0","14","0","14","20","32","0","14","20","32",
"1600000US0631890","Hamilton City CDP, California","2295","512","273","164","107","82","0","14","0","14","90","105","0","14","0","14","76","83","53","80","23","32","2022","488","250","291","0","14","0","14","0","14","0","14","1305","397","467","199","447","199","20","31",
"1600000US0631960","Hanford city, California","59389","39","28951","1209","20841","1120","3204","658","258","124","2096","326","49","91","64","60","2439","459","222","208","2217","463","30438","1217","11268","1580","322","269","753","416","12","17","0","32","10049","1401","8034","1192","7318","1178","716","357",
"1600000US0632030","Happy Camp CDP, California","580","148","522","144","310","134","0","14","105","43","7","13","0","14","4","5","96","55","5","6","91","54","58","38","6","12","0","14","6","7","2","5","0","14","17","19","27","25","25","26","2","4",
"1600000US0632036","Happy Valley CDP, California","6046","1128","5249","1084","4120","781","0","19","104","104","463","426","0","19","0","19","562","462","374","437","188","131","797","560","318","278","0","19","0","19","0","19","0","19","4","7","475","460","418","472","57","70",
"1600000US0632044","Harbison Canyon CDP, California","4245","699","3270","545","3012","528","5","8","12","15","26","27","0","14","38","59","177","118","64","68","113","103","975","346","219","109","0","14","22","35","0","14","0","14","182","105","552","332","452","291","100","118",
"1600000US0632156","Hardwick CDP, California","167","126","66","94","40","50","26","47","0","14","0","14","0","14","0","14","0","14","0","14","0","14","101","90","81","88","0","14","0","14","0","14","0","14","15","23","5","8","5","8","0","14",
"1600000US0632212","Harmony Grove CDP, California","2044","539","1698","462","1016","315","0","14","0","14","217","140","0","14","0","14","465","383","54","74","411","380","346","219","148","109","0","14","0","14","0","14","0","14","13","21","185","161","152","155","33","41",
"1600000US0632324","Hartland CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0632340","Hartley CDP, California","1966","469","1813","475","1603","460","94","107","0","14","35","56","0","14","0","14","81","83","0","14","81","83","153","123","22","34","0","14","0","14","12","27","0","14","70","78","49","71","49","71","0","14",
"1600000US0632385","Hasley Canyon CDP, California","1254","467","923","410","811","395","0","14","0","14","30","41","0","14","80","121","2","3","0","14","2","3","331","209","16","14","0","14","0","14","0","14","0","14","147","134","168","176","168","176","0","14",
"1600000US0632408","Hat Creek CDP, California","88","70","66","55","63","55","2","4","0","14","0","14","0","14","0","14","1","3","0","14","1","3","22","27","21","26","0","14","0","14","0","14","0","14","0","14","1","3","1","3","0","14",
"1600000US0632436","Hathaway Pines CDP, California","204","104","204","104","204","104","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0632506","Hawaiian Gardens city, California","13816","30","3384","708","1005","457","586","359","132","146","1571","368","24","30","17","27","49","42","0","21","49","42","10432","710","1076","466","32","39","382","211","208","248","0","21","5906","947","2828","865","2785","860","43","39",
"1600000US0632548","Hawthorne city, California","85933","60","37986","2013","8179","1000","21112","1797","192","174","5411","731","308","235","538","312","2246","480","463","224","1783","458","47947","1998","12301","1802","546","301","1382","492","45","39","26","32","18553","1539","15094","1871","13999","1869","1095","401",
"1600000US0632562","Hayfork CDP, California","3198","797","2994","761","2644","694","0","14","0","14","305","240","0","14","0","14","45","69","45","69","0","14","204","116","0","14","0","14","0","14","0","14","0","14","204","116","0","14","0","14","0","14",
"1600000US0633000","Hayward city, California","159201","69","94082","2665","20912","1725","13863","1316","396","176","46260","2344","3928","698","886","343","7837","1118","877","381","6960","1071","65119","2664","10263","1365","529","210","1422","483","907","319","155","110","38475","2567","13368","1779","11538","1791","1830","494",
"1600000US0633056","Healdsburg city, California","11274","27","7568","538","6997","569","0","21","0","21","160","79","18","26","70","59","323","176","43","42","280","173","3706","544","576","248","0","21","106","135","1","13","0","21","1699","451","1324","528","1138","500","186","152",
"1600000US0633084","Heber CDP, California","7308","1091","154","139","36","42","76","99","0","19","0","19","0","19","0","19","42","73","0","19","42","73","7154","1091","1883","744","50","94","136","234","24","40","0","19","2540","860","2521","900","2488","904","33","38",
"1600000US0633182","Hemet city, California","90646","60","45875","2568","30390","2202","7992","1559","645","458","3043","756","119","99","401","374","3285","641","500","206","2785","612","44771","2565","11968","2599","508","261","887","643","217","157","8","16","18211","2132","12972","1492","10833","1393","2139","743",
"1600000US0633294","Herald CDP, California","919","239","765","214","542","181","188","137","10","18","13","22","0","14","0","14","12","14","0","14","12","14","154","86","58","63","0","14","15","23","0","14","0","14","14","22","67","49","67","49","0","14",
"1600000US0633308","Hercules city, California","26245","42","22357","527","4049","608","4817","814","5","9","11434","965","210","222","116","88","1726","531","278","187","1448","515","3888","526","356","238","86","88","11","18","87","102","0","25","1875","435","1473","416","1212","407","261","125",
"1600000US0633336","Herlong CDP, California","329","159","289","158","207","127","17","23","36","60","1","3","0","14","0","14","28","23","0","14","28","23","40","35","30","31","0","14","7","12","0","14","0","14","0","14","3","5","3","5","0","14",
